-5,873484926624253
-8,940921409059161
-9,129095807725053
-8,28646129758478
-9,383331642336682
-10,808508727559428
-8,482335539206378
-7,966086264456715
-5,274876735158388
-4,091806667824305
-1,5357076770835076
-0,44398671650051647
2,5007893077724006
3,9465643660274505
4,367639606712969
5,533473198940223
5,947279035905286
6,6534578546699965
7,130667659986994
4,38086796801895
2,190413644344606
0,4559728885011114
-0,17487934977605168
-4,4484103476723345
-6,210362242177406
-8,750446323983248
-10,157272247882444
-10,037554478751659
-8,989163816981533
-8,488550670966152
-10,278423432910547
-7,552318760937309
-4,836316218382312
-5,418011604784627
-1,759989600543475
1,8521801118143408
2,526576461931846
3,449736656466072
6,807415317900629
7,322747928623669
6,7112968380313065
7,342336800867575
5,409572582930728
3,314743850386883
0,7829553764979362
0,9378706293544785
-0,29606419236814613
-5,038885799157448
-7,50139712928243
-9,265820236766539
-9,374671030218867
-9,77268916205556
-8,614673717348614
-10,267189901140235
-9,944848787312587
-6,988440222710992
-6,679468184034537
-3,365081049340561
-1,090862769280094
-0,11676323097132713
3,8532803200025856
3,5463434354450714
6,591984527843303
5,507519154778937
6,990901747900809
6,561014525914502
7,1517175735563265
5,169080490906589
2,7947485659648645
1,511187671010458
-1,0394055367092392
-2,656355734453623
-5,666946893819741
-8,198189280136589
-9,329252683458225
-11,551115794394905
-11,447475438153626
-10,72817407055935
-8,958412876984415
-9,451603271421071
-7,2715446500472485
-3,0278716991228176
-0,8057819633333989
0,7220089911891245
0,8855264799195863
5,956011837193448
5,097616442194804
8,07734907804502
5,723106017700445
5,956170248013818
6,6321421110231675
4,148454220633671
1,8547219467271674
-0,852142872562851
-2,773870011689114
-3,630510198145849
-5,46825478107073
-6,267093340251238
-9,361049182547644
-9,099425003333053
-11,30876178388755
-8,988951793708077
-10,530983412739637
-6,868801253880121
-5,577691537859215
-3,0418840782375103
-2,420330465186513
1,0324962999258411
3,833978773341159
5,443120464072209
6,041658113251104
5,1975719976450065
6,105436846885626
6,9006312450991505
5,387959090578095
4,586151059729806
3,431666869139572
1,506706271229565
-2,7168573400013014
-3,661608831260266
-5,905931063318185
-7,152044275036326
-9,556637094468666
-10,482142234720238
-9,788158728197997
-8,588697637641582
-8,195605866699417
-8,401596007817531
-6,859463317349558
-3,518574670286805
-1,2941513557197086
-0,23826568026977313
3,5291231673791517
4,5514860561260155
6,421723146292752
7,146594282322946
7,000983578165467
5,443466988617844
4,720729807600765
3,7738773674107744
4,012675997585559
1,972495090398161
-1,8974468638450137
-5,373262157470008
-4,382868826345357
-6,162883676220511
-8,25368975877217
-9,733778969965131
-8,659616802383834
-11,338281203106899
-7,474919202678313
-8,776090350866877
-7,052185986413279
-4,217025942352637
-0,1326622466440934
-0,428626694072344
3,0770625422287528
5,2970266601722305
5,464370744828572
5,0466213457464075
7,325103718452332
6,881147625818298
5,332353776309194
5,107357784888423
3,1216391896163502
1,4478535124501564
-1,6433564710709478
-4,558114958556371
-7,4499538104796095
-8,056656220830783
-10,007718435437255
-8,22382414681526
-9,584197992857318
-9,247415774809957
-8,731488297942523
-8,417130592101664
-5,914566867243932
-2,7547103187456012
-0,6716610481208503
1,8624872645929411
2,9764624479535757
4,328168883890456
4,6086672287451576
7,553826366181711
5,845428194436716
7,272030425776494
5,9323629550616435
2,526336195521491
3,9219375855633576
1,032883199258233
-3,4412235218890594
-2,825415343426747
-7,077927648788112
-8,553731985016517
-7,558111557304927
-9,151161011243001
-10,230617757470773
-9,26921981590732
-7,924659957485845
-7,470723152846041
-5,268911565896596
-5,285080655960308
-0,9569333300150853
1,1221301970115078
2,19078847826079
4,938762556780953
3,9250188866991325
6,548976807138962
7,701806943489616
5,5914413117575315
4,029512362316384
4,10249559589099
1,0224764812663025
-0,8978092319771793
-0,6448159550582135
-5,484454353649841
-6,523764666459497
-6,230912123112571
-8,955581315606992
-9,18939331114374
-9,56940165325817
-9,227426237693065
-8,12355368556341
-6,923649735526912
-7,275306394657324
-5,194722782175717
-0,2559701011106995
-0,8048453416779173
1,544976277218058
4,19326994014553
4,744668427141853
5,744534860876579
7,827835432092333
6,099615955689192
6,495555951105597
2,5038117936270927
3,9811968394408246
-0,8358842398036521
-2,130783929909744
-4,622860257427281
-7,484920254050296
-9,094253344894845
-8,638127211304578
-10,42956519890085
-9,72151563787095
-10,416474362412801
-9,25079534124899
-7,1542651533711
-5,808127255718018
-3,497804712827265
-2,2639061735798713
1,4598086674802269
3,6906742169753333
5,298995493893557
4,650244176160879
5,499245759222837
6,3306025505700365
6,36976711403382
5,864100743089222
3,9388577905533784
2,375207394410503
0,7619212828340012
-1,1265615130534674
-2,463731931652588
-5,859811474093725
-6,259343951085799
-10,367625566063422
-8,391759092525517
-11,367329667643629
-11,489716980703164
-9,1566039822139
-7,373462442253234
-5,128231903600201
-3,7305554196549924
-2,89078655495087
-0,23937412866882113
1,2592001014446867
4,735119404694865
6,852753999680511
6,006232081535585
6,76030045025203
5,798543124145089
5,202427177348865
4,059573115049611
3,1816767102634937
-0,9482884430645102
-1,0600267060326485
-3,210595457899606
-7,557888304905054
-7,291767146910638
-9,564155277506153
-9,002056670814012
-9,346774410802453
-11,37598015967712
-9,747840623265017
-8,539789967269721
-4,669197810447163
-4,273509355453461
-0,5422730949533086
0,32712544324087744
1,6963518557701178
2,5233041950652746
3,8554136458234325
7,895607404485938
5,07633721514458
7,296143014775413
7,269168596756499
3,1760145710434062
2,588626756003223
2,0668423936190203
-2,9055305483969582
-2,214169453303712
-4,927655946387901
-9,3854852543038
-9,700167482640026
-11,056346391688429
-11,706549212361807
-9,589706038759768
-10,521628405451937
-7,457703658953669
-6,880962682013086
-3,1542496380046727
-2,930898073250627
1,7818369580750384
1,6482128003065943
4,399636079361585
4,67970025935523
7,667626041404386
5,991592803854078
6,72835489698175
7,045738687620126
3,5116041017687203
3,729768061833205
2,053590162620606
-1,1259035663829144
-3,9199214107086418
-7,4960060440579825
-7,181879734178397
-10,885788117413199
-9,105395377196656
-9,78730851334254
-8,080740121531335
-8,135262094772974
-5,642849507940358
-4,161203971962271
-2,8213158283652184
2,107093468077845
2,754189419083641
4,8921844427201835
4,3655622368609475
5,148199675942861
7,535317908844013
5,963525651348231
6,713604959477447
5,261507006078831
3,8522971054594346
1,6744926651796983
-3,0492246801702767
-5,12211889979535
-6,718426132624252
-8,08730913463321
-10,000072698563663
-10,492296613453771
-9,30507135113142
-10,084285380382495
-9,804057254139648
-8,169367953134365
-4,91390590001461
-5,295962060774913
-2,814426923838579
0,379787827213234
3,7256361280298176
5,431838697287303
4,570234381827348
5,684573199455933
5,6150237054924075
7,491369894891374
7,162346801516393
4,3079646748778995
2,568736060143737
1,645312163981679
-0,7294758597173931
-2,9178049030544555
-7,179362479522071
-7,765079461619932
-10,473912651329936
-9,513551356623964
-10,44719647485187
-11,19321273856261
-8,087003814926598
-8,66554205471257
-4,543603356531457
-2,65750237641038
-1,9527118016969898
-0,4135354980183408
0,9048932976498203
3,501098933587782
4,552407612611479
7,193695097648314
5,824845737973393
5,207065777169007
6,0933968428319165
4,611389338573156
1,6135343964244013
0,011515911081497077
-1,9161109054829824
-3,8592580616380525
-6,073499805165278
-6,915938950972556
-8,916739826723774
-8,943924502691647
-10,433853409154175
-10,856066165169937
-10,542835645448731
-6,645919292259571
-5,179730129811253
-2,363261202559384
-2,335071641706879
0,2647786427537535
0,9763239660940215
5,84506680755479
6,74381731643164
5,913804621999381
7,648364585635312
7,200228027510267
4,683028849326015
4,409743340683505
3,2240331956910104
-0,1863234618355447
-2,2625128043289924
-2,6891764681662442
-6,8811699070405385
-7,167417842993009
-9,858823340550146
-9,122514662511923
-9,660626412624838
-8,668489697763007
-9,358126040061538
-6,445899712264232
-4,618739106261027
-2,8938707906374406
-0,024365598672072976
1,5821949770994328
3,7703459729776685
2,773002529915181
7,012180738872008
7,053723187280667
6,3736359218627445
5,8147941744516825
6,331431775486493
5,2533120986012145
4,182675313647807
-0,8822209834528998
-0,7451236880800204
-3,524765716362352
-4,9415753169706225
-6,709317075540178
-9,328586018687899
-9,890684139941317
-10,852662380125524
-10,182362999685445
-8,634343043573951
-8,016994942708285
-6,391488259010708
-3,591768285353841
-2,8405719621017265
0,5621483861058691
1,4812343845288063
4,602052828031159
6,19623797894241
7,67546319638777
8,24588377227859
8,076593901367742
4,133861804007636
5,6243285149832545
2,1140628815582247
0,6712594249543191
-1,8201467007104182
-2,9674087571571452
-5,7237715084403815
-7,461445496679528
-7,872999850274313
-10,944206763732968
-9,037969325883845
-10,746436381582125
-9,679652115130036
-6,081511980520787
-6,995008083866714
-4,320724211697537
-1,5035886259345619
1,5198910235034189
2,1988584560868167
5,735958569904951
4,860487764696375
7,566796674858991
8,362839221414175
7,270545087594807
5,609575932739148
5,5455790999236205
2,922119357980702
0,9420697111200336
-1,3156289614403003
-3,5055795449935143
-5,091331992941763
-7,9061830366552925
-8,83777636328105
-10,042134863930393
-9,679437056361692
-10,340892232695083
-9,116179402212731
-6,988683052230123
-5,479279622884385
-4,229648927174214
-0,17840864027419037
2,1709157972674236
3,8578684780496024
2,747881397368184
6,029386194642275
5,379174154078165
5,728739594501689
5,849119369873081
5,26081346228669
5,265885209166471
3,5958748540694407
0,03490950227878464
-2,174162249718016
-2,8106095268320503
-5,019680822335474
-8,779228686329061
-8,210088242053924
-9,859496590096203
-10,612063513336723
-8,286693488840468
-7,792969395312166
-6,2468518650500435
-4,723007918519733
-3,1890377248691317
-1,6004034748078977
0,7498474545620271
3,082848020868082
4,71149154483565
6,035771688584889
4,6813847767382315
8,258004562241616
4,728715325950084
5,409090655390555
2,985347288327604
2,487388044529583
1,353765093880885
-0,2864338005489336
-5,149916013319468
-4,350076427493655
-8,936891855419754
-9,451555885647213
-8,395931365659363
-8,556872810143132
-9,835577769074828
-10,119871346611381
-8,831324779359552
-4,357375571820302
-5,093412808630804
-2,0834501048650726
-0,647307788993698
1,7829477335740105
2,899456425338449
6,9932832639738995
6,454347568099358
5,894604064814294
7,905582454171783
4,6310743216340935
4,458245815231452
2,540321379368992
-1,2451037717111202
-2,280862141141006
-2,267302345162387
-4,78923164922258
-6,343288330698727
-8,37423280136094
-9,977373763021303
-9,608007215886822
-9,27155606079084
-10,06258955316061
-8,992496880811753
-5,421759709070736
-3,8481218610999037
-1,8386346801728362
0,590336043816466
3,224515403051814
4,343471195366005
4,777537858714662
7,4274252377736945
6,38813442475712
4,697934442060254
6,991299833301701
5,686486021943134
1,8226849164675984
-1,1905880858996198
-3,25955330403159
-3,2049387116291754
-4,988553917806752
-7,745798494778889
-7,737324862240469
-9,012894297784321
-11,71447918881223
-11,279776280257918
-8,1641307144265
-6,413861769878809
-7,460398151665201
-5,483853225193683
-0,15626912195831802
-0,9838181664294652
4,1852391326203024
3,6249717407740047
5,275830661196918
7,031650951034155
5,142617205975196
4,7958935156213816
4,643998934782516
5,291480688374459
1,592264994642877
0,6695752980832614
-2,0958100268101365
-2,666633455991291
-7,161990671866734
-7,732148060801366
-8,367377766256453
-9,793808130822418
-10,303067408642951
-11,463611292427647
-8,58288385584291
-8,694515438223572
-5,893988015391184
-2,467225933379459
-0,1289524436049684
1,165817325618476
1,168318060287612
2,6406700175131776
7,040126645814817
5,620258052296601
6,429037840432683
6,175906526775114
6,251303972652006
2,5273584280448667
3,498251893765968
0,4079783449046894
-1,5334300819892137
-4,147003907366046
-7,326462955867819
-8,987470730819757
-10,22966660461202
-8,247158481550985
-10,813840170985083
-10,015829031085138
-10,762566367251075
-7,755761928392723
-7,125201673354747
-4,400814631424488
-1,2184137402840869
0,4216032874962241
1,5301772405519394
3,4620540409052496
4,853106309883728
5,481904301085205
7,627638084329057
7,811272667028412
6,040092787515226
4,273390375793483
3,397583979381591
0,07372709287389956
-2,453026790448036
-3,1761565476951796
-5,873873721208622
-7,694711338178431
-10,50352221589667
-11,180687123198126
-10,044792362317235
-9,174706102481537
-9,474271152392198
-7,896432006763986
-4,4621042735819465
-4,4309694302710065
-2,5938695554650684
1,7900730249786059
3,250241344804712
5,28299117944642
6,592033106147355
6,046980837823682
6,040979612154908
4,985424064555206
6,194740972975001
5,718524758108805
4,139522713079547
-0,9152217851968558
-0,7956068971507605
-3,154484901395384
-4,308672753222495
-7,146730159459475
-9,339329041921822
-10,181399050281417
-8,827078413805918
-10,720943061146404
-9,095848933803818
-7,346522989551806
-7,5684575108332135
-4,8067880467894355
-0,7946305096400264
0,05503396305819486
2,4462835695154723
5,82457712509578
4,150207522558032
6,562396161987564
8,19379278435441
7,389599804729238
6,658046759813086
4,825919882862289
4,046974070293554
-1,049433364797495
-1,7586397231057902
-2,377196234189734
-5,609964931560028
-6,2634663565230095
-8,599927832028774
-8,454831263928888
-9,177326957006635
-11,39624120247032
-8,118859848740989
-9,293769517567336
-7,274893139585529
-3,658601962065623
-2,8946916984815005
1,1442612810186867
1,1138654764134297
4,941369587184505
4,550773086975989
5,885226513426644
8,410627140755201
5,561553509961767
6,7875939008189174
3,0403673499682045
2,6980732762473187
0,6940666279200496
-2,0048524854209973
-5,473174170881585
-6,8021442417491595
-6,832521051676256
-9,014159085170505
-9,017136389955498
-11,198521587620892
-10,749400025606615
-10,49832924101569
-7,982754593003495
-5,209942101185639
-5,18933460990093
-1,9720410938431092
-1,0773245186437346
2,443382198067556
5,548148690747778
4,262640682707223
7,420622339621068
5,837319350499888
8,096936192356441
4,689818570587928
5,076494481211124
3,4865469153327657
-0,2825750280233996
-1,7489852039574791
-3,1077891269678988
-6,443039228396923
-8,916518909192199
-10,295279924632245
-8,277087711396767
-10,12593072228108
-10,040794663664911
-7,585542019068737
-6,61117043924771
-5,834901943741153
-2,597090742554844
-0,8104202722826259
-1,000106978824515
2,943230375933197
4,361343934803241
4,103296322140626
6,604362578681587
7,447293319170601
6,9399931329506055
5,429045629647019
3,5006379011485906
3,8143689856389087
1,230307989934848
-2,712740738362585
-2,924263689930581
-6,8635537420661
-8,495607552746772
-7,401990216461182
-10,170118599112575
-10,53957280600268
-11,461093086671188
-10,009109103084977
-7,3728382622997986
-7,591528173059471
-4,6723377244973
-0,8862720435187617
0,015041546811729312
1,9726128209575315
4,324268465757438
5,488257799553779
5,705446101856027
7,448709357307299
5,435217987446217
4,683760293306196
4,694278075718324
3,1452263359989834
-0,264896893362383
-3,0631637129862272
-4,8232034630200955
-7,617787444670299
-7,038454135304975
-10,244801591320403
-8,631502009466722
-10,889699672736565
-8,545072243881869
-8,494541557086514
-7,622096187950245
-4,496533490975968
-4,638036571271767
-2,3186091209619066
1,2367305031597888
1,1624966640401126
4,460301225543925
6,661946752430798
7,099112384353918
7,883476772009821
6,696601959503457
6,29738016343846
3,1619260885316858
4,022308727345696
-0,06188489019800736
-3,0746825435325795
-5,3049032976123724
-6,7276202122681035
-6,820099095104689
-8,265483329368143
-11,320782537231626
-8,606783560426917
-10,28639209038461
-7,737565798429559
-7,259165626762772
-5,141878812220222
-2,426083040926723
-0,08453806772869374
1,1910670677616595
2,078240264215391
4,273158329446221
4,419740326741135
7,035680357095871
6,084146603285131
7,7261213718854105
7,045793793972143
4,521352591867952
3,0289401813627075
-0,1691024322351078
-2,8800491834932447
-2,7240363759405204
-4,430745291255265
-6,930025292956253
-10,442320984425196
-8,634568126960515
-8,692491130625172
-11,084187316499076
-10,57141482871392
-7,06110401108783
-5,184841711168801
-5,208417977199267
-2,9281737294389503
1,9056081029020175
0,8524038946923151
4,688392642510342
4,205969575294411
5,805598055817286
5,029699101523089
7,0881015547579915
5,31893119160733
5,889050342736257
1,0455656326016984
1,0608610722576197
-0,8004112475235332
-2,4313376609813155
-6,766135216450429
-7,038803372894542
-10,398920220640713
-8,169792496739731
-10,813129967988505
-10,277336689760574
-10,793329426148343
-8,307954599460459
-6,036844807550693
-3,6261661427502023
-2,515677370200663
-0,7678601249203303
3,891261221779045
5,905264500199042
3,8476291757757357
5,576091524669394
5,516242589531072
6,821100146740195
7,288632135693163
4,248819922018344
3,5316100946708238
0,585297483730411
-3,3697502692658703
-2,401889722915654
-4,455924851609782
-7,616671306708308
-8,919291763996284
-8,92455623810557
-8,542051040098439
-9,147267663606167
-10,140504530228077
-9,178702205305237
-7,085030602995971
-4,28516313278981
-1,5141537491585393
0,08617422717198098
2,1335255276695713
3,403121785958565
4,558564632726343
6,5498056168242496
6,433638592358111
7,643948745013098
5,010077275468175
2,766370594676657
3,435725112897817
-1,0220377617400036
-1,293920881167149
-5,57462060747366
-6,667696317100002
-8,422408416765888
-8,296950854554643
-9,148657359190905
-9,022492097464458
-10,395157857553235
-7,53071358530146
-6,516643850294729
-6,405565147108586
-2,21122916408408
-1,8971412145538469
-0,1839460824892436
3,2148076660432316
5,221431815886428
5,723902201999829
5,970825644690264
5,314068965642795
7,887594357229674
6,779048592680286
3,387825465731375
3,2129377582961447
2,13235412825447
-1,2095254821820234
-2,7526237635151114
-5,366149565493199
-6,205862750358133
-7,570766397713036
-11,380919052346798
-10,447345572379291
-9,224390880450859
-9,30784709088613
-7,188784164134298
-5,55265634087403
-3,5835502423767736
-0,9044289835128209
0,7895558372636136
1,2663207184581795
3,507604520945622
3,8494875715736607
5,378471870319121
6,193561131336074
6,9593809736165575
4,942283953095314
2,93502270745169
3,802219464709602
0,9808337554464421
-2,7328576945181466
-5,538908104456909
-7,588143500198363
-9,192491813130303
-9,325293174290543
-8,33542584445984
-10,37733660841661
-9,78412724105194
-10,357598672929319
-6,888865287353646
-6,132270586011419
-5,189524799137205
-2,7089362842830376
0,16088427272164418
2,9513470105611534
5,701748724987927
6,436098406861067
7,8842561276120655
7,702486447453361
8,021411799313665
5,233191943755191
3,7855032380854263
1,2929878517241304
-1,2762781844501
-1,9141510789386835
-4,907189185748448
-6,1000918933566215
-8,043275143668348
-9,358322907481158
-9,423775937287436
-8,544094492390387
-8,854848365104148
-10,583532655171076
-8,858639456024918
-5,994532310306116
-4,16943606597582
-0,4683878159823994
1,6559440451997918
1,7179832644825979
4,102500513568134
5,913197237712545
5,622392749445629
8,176047638167844
4,939633169422715
4,580192580036744
5,600074776103053
1,3840595393021262
1,9375164051402924
-3,337364714771004
-3,1323293904673917
-6,521698502651222
-6,608358658580167
-9,643386738113906
-9,325459931181616
-8,909602260024625
-10,281734906517073
-7,8587691307391605
-7,126994937683852
-5,503790520842039
-2,2443091381795237
-1,5645196549624651
2,0887840522977146
3,121679468208391
4,933065830813286
6,641988882555954
7,3992530652477715
5,950771067133331
5,935280399963183
4,709949062368012
4,93584382374661
3,113568009424146
1,306371370675333
-1,230742557446463
-3,430037244694633
-7,6250148870256025
-8,417790788682181
-10,139944932328811
-9,143475382376577
-10,878508920619172
-10,286736615569819
-9,193518661665163
-8,491543679913063
-5,470337358479292
-2,74531223947492
-3,4575496195412203
-1,302897418227551
1,946087107912065
4,4016171598707805
6,372550112484942
6,942154572986164
5,388018919806475
7,245326414667497
6,242756557808441
5,957605529936623
2,213362929994306
0,09597559429587665
-1,078379457494715
-5,2804357105183755
-5,642807589662266
-7,977707545389406
-7,628998328887466
-10,8072859529738
-10,184788680804791
-8,415195029947487
-9,983703206222366
-9,092281210478728
-5,4527624664948515
-4,888061739243123
-1,7086477085978522
1,2597036961501467
1,7257320571914243
3,125184989962695
5,914794629432302
6,522875537490425
5,040537520966274
5,973573374737001
5,8523540990460345
4,335482855942403
2,316406065452613
-1,1360256763717387
-1,8480286415778842
-3,5351074660865027
-5,045215919514015
-7,065329067391414
-7,876854090597937
-9,510235360033858
-11,599231325825928
-10,497877059958746
-9,330896001546607
-8,551926446399948
-6,764927390498022
-2,3601899388307133
-2,348139400164106
-1,1662027150512948
3,6490287340436316
4,161184994728476
6,158041608855687
5,106285780068635
8,253056983585823
5,689028803416274
5,9374237245485375
5,291704289788909
2,120679693886911
-0,22392774231175494
-1,575384921570743
-2,5322278810992236
-6,868687547357954
-8,84112418694069
-7,5547821706961225
-11,593524491753294
-9,229248268829426
-10,134279612410625
-9,54881577582017
-7,282552498459712
-6,146545361083282
-2,9155348913331487
-2,8921775037358994
-0,17496877790350673
1,1951495417481048
3,765721025111637
4,948951376535852
8,049484020184444
6,362958284869056
7,7032055198112275
5,127044751736929
4,634412549809812
0,9881234113215998
0,27196025234184784
-0,6700786669654921
-3,069394349086981
-4,306174373284312
-8,221504183753042
-9,967296232129776
-9,91386218398303
-11,807478922061295
-11,328064132880655
-10,096608930176075
-8,683117145540963
-7,1813496593279815
-4,293312757886017
-3,4356162129818237
-1,0218521135824057
3,7332669607252065
5,872805076165868
7,212594566291557
7,751831882229296
8,042022939530455
6,332987682196549
5,317366133451887
2,4913930800104387
3,332114069509383
-0,7997945121915953
-0,9336134245246147
-3,208761511399155
-7,392574238737479
-6,5804040651617814
-8,266792066650115
-8,85689789468151
-10,990681039907702
-10,530480715398927
-8,804154829909525
-8,577501692286816
-5,671835629750163
-4,4056300090630485
-3,3738217747976265
-1,248844926532286
1,1876823336171203
4,663634670037645
6,576421222761833
8,031276466700978
7,195280974974938
7,330701759774307
5,311765285045073
4,831614490802832
3,0220057970615013
0,9162453709621654
-0,9044833939268276
-4,014091790482477
-5,744401852717421
-7,973111523521101
-8,957280667748458
-8,28354700425236
-10,31539044391622
-9,472641206897855
-8,37962766261462
-9,367669205324246
-5,804560609992273
-3,861697512961155
-1,4311544905416402
-0,08909845134029615
3,2473586324277917
2,970068162574924
6,1318938752038905
4,877351155513491
6,707972926073603
5,538034550590068
4,511756462751091
3,7374704518565
3,408244041854726
0,21262707500329747
-1,270703617252571
-3,4443305326814118
-4,937674687798104
-9,200702352809895
-10,11494710071949
-8,821316223125825
-11,081833127807721
-10,292500407824532
-7,814550498296748
-8,001549563775738
-7,564986085612124
-3,522102853721239
-1,7988563871691345
-0,4370512958003827
3,9733709631209657
5,631438337587913
6,8435513854588095
5,106245116512655
6,206641684577706
5,695437716494139
5,980916428746147
5,265614486547218
3,4465709235519872
1,8256324416369463
-1,7149883869742069
-2,753315308524564
-5,232996094258708
-9,15844197996785
-8,878272245657467
-9,037740851537986
-11,562575700232589
-10,08740487450456
-9,926574252844805
-7,480262293221201
-6,485846469632023
-2,4015033132205117
-0,3100783614044485
0,7036282307708297
3,532792174744314
4,7988460218320315
4,990268873807834
7,818333080545801
6,375369373248853
6,713660718160992
5,579091448399462
3,1092773051326077
3,7748367468710127
-0,36257180744619877
-1,1828111736068894
-3,370228592498285
-7,4818224049885025
-6,036512440532711
-10,385450460290306
-9,65804103386564
-8,557397450129034
-11,14806897226995
-8,905217685377254
-6,254285896609179
-7,4380286848422505
-3,863096355148678
-0,7047819430568701
-0,24282322897646713
2,6625278760963456
3,0560727026563117
5,89847914378872
7,433555412850441
6,243175366595148
7,089051490669332
7,2391522338110805
3,6499589866789397
3,4709326957360864
-0,9321159300986115
-2,188581186529817
-2,8604029269619913
-7,672897140003245
-6,066424219417281
-9,461837083137024
-11,1141077354666
-10,44086845389224
-9,754837085168175
-8,350801522001714
-6,483182539040081
-4,297947339665328
-5,67322860996696
-1,662249454542083
-0,06416188226706909
1,841617418616095
5,601254376851006
6,102121718082979
7,955038409257199
5,733590393598006
6,019266142884124
3,8335620526085727
5,861384316939213
1,0953617754950247
-0,9748025816972317
-1,4001714598327837
-4,6910889656728
-7,202835667142752
-7,131472416780215
-9,985161666289919
-10,836927488006591
-10,474118652065197
-9,542091553033933
-7,421811558727435
-7,758489068622256
-5,950399649500181
-4,609502103585665
-2,9039374780218647
1,1358235325279724
3,0255158004380958
4,608455847330926
5,439084463233888
7,486347264135912
5,642423391937019
7,15102829891761
3,9530237034001448
4,903614087670594
3,996962319256597
1,1594662804941915
